row,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week,workclass,marital-status,race,Male,native-country,>50K
12529,38,368256,12,0,0,45,0,0,1,0,1,0
12530,37,191137,9,0,0,42,0,1,1,1,1,0
12531,64,212513,13,0,0,40,0,0,1,0,1,0
12532,56,147653,10,0,0,50,0,1,1,0,1,0
12533,41,173307,9,0,0,40,0,1,1,1,1,1
12534,42,212760,10,0,0,60,0,1,1,1,1,1
12535,53,101238,10,0,0,40,1,1,1,1,1,1
12536,37,306868,9,0,0,38,0,0,1,1,1,0
12537,60,117509,9,0,0,40,1,0,1,1,1,0
12538,35,151835,9,0,0,45,0,1,1,1,1,1
12539,70,291998,10,20051,0,65,0,1,1,1,1,1
12540,44,136986,16,0,0,50,0,1,1,1,1,1
12541,50,201984,4,0,0,40,0,1,1,1,1,0
12542,58,187060,9,0,0,40,0,0,1,0,0,0
12543,46,174928,9,0,0,40,0,0,1,1,0,0
12544,29,445480,8,0,0,40,0,1,1,1,1,0
12545,26,265781,13,0,0,60,0,0,1,1,1,0
12546,33,377107,10,0,0,35,1,0,0,0,1,0
12547,42,347890,13,0,1902,50,0,1,1,1,1,1
12548,24,199336,9,0,0,45,0,0,1,1,1,0
12549,17,111593,7,0,0,8,0,0,1,0,1,0
12550,35,258657,12,0,0,60,0,1,1,1,1,0
12551,37,39207,9,0,0,40,1,0,1,1,1,1
12552,59,159770,12,0,0,40,0,1,1,1,1,1
12553,27,309463,5,0,0,10,0,0,1,1,1,0
12554,38,215419,14,0,0,55,1,0,1,0,0,0
12555,47,177533,10,0,0,40,0,1,1,1,1,0
12556,42,251239,5,0,0,40,0,0,1,1,0,0
12557,40,134307,13,0,1741,40,1,0,0,0,1,0
12558,21,24598,10,0,0,40,0,0,1,0,1,0
12559,36,140676,13,0,0,50,0,0,1,1,1,0
12560,46,143542,7,0,0,20,0,0,1,1,1,0
12562,31,158291,9,0,0,40,0,1,1,1,1,0
12563,29,118503,9,0,0,50,0,0,1,1,1,0
12564,50,71609,6,0,0,60,0,1,1,1,1,0
12565,46,203653,13,0,0,40,0,0,0,1,1,0
12566,31,181751,9,0,0,40,0,0,1,0,1,0
12567,36,162358,14,0,1408,40,0,0,1,0,1,0
12569,59,181940,9,0,0,40,1,1,1,1,1,1
12570,30,213226,13,27828,0,40,0,0,1,1,1,1
12571,27,452963,10,0,0,40,0,0,1,1,1,0
12572,44,268039,10,0,0,40,0,0,0,1,1,0
12573,34,141841,9,0,0,40,0,0,0,1,1,0
12574,58,194733,10,0,0,45,0,1,1,1,1,0
12575,36,214008,10,0,0,40,0,1,1,1,1,1
12577,42,273869,9,0,0,40,1,0,1,0,1,0
12579,25,48029,10,0,0,40,0,1,1,1,1,1
12580,18,163460,10,0,0,20,0,0,0,1,1,0
12581,55,112529,3,0,0,40,0,0,0,1,1,0
12582,55,109075,7,5013,0,48,0,1,0,1,1,0
12583,31,182699,12,0,0,40,0,1,0,1,1,0
12584,33,101867,9,0,0,40,0,0,0,1,0,0
12585,65,382245,9,0,0,40,1,0,1,0,1,0
12586,18,200290,9,0,0,35,0,0,1,1,1,0
12587,23,35805,13,0,0,60,1,1,1,1,1,0
12588,22,157541,9,0,0,50,0,1,1,1,1,0
12589,61,192085,9,0,0,15,1,1,1,1,1,0
12590,40,33795,11,0,0,40,0,1,1,1,1,0
12591,51,345459,10,0,0,40,0,0,0,0,1,0
12592,25,105520,9,0,0,40,0,0,0,1,1,0
12593,63,114752,13,0,0,35,1,0,0,0,0,0
12594,17,98572,7,0,0,20,0,0,1,0,1,0
12595,54,83984,14,0,0,20,0,0,1,0,1,0
12596,45,317846,12,0,0,47,1,0,1,1,1,0
12597,28,319027,9,0,0,40,1,0,0,0,1,0
12598,24,84319,10,0,0,40,0,0,1,1,1,0
12599,70,298470,13,0,0,30,0,0,1,1,1,0
12600,46,278322,16,0,0,40,0,1,1,1,1,1
12601,51,169182,5,0,0,45,1,0,1,0,0,0
12602,58,498267,9,0,0,40,0,0,1,0,1,0
12604,26,50053,13,0,0,37,0,0,1,1,1,0
12605,38,107302,10,3103,0,40,0,1,1,1,1,1
12607,45,154174,9,0,0,50,0,1,1,1,1,0
12608,43,147110,10,0,0,40,0,1,1,1,1,1
12609,55,141122,13,0,0,50,0,1,1,1,1,0
12610,38,162164,7,0,0,40,0,0,1,1,1,0
12612,19,134664,9,3781,0,40,0,1,1,1,1,0
12613,66,95644,13,0,0,40,0,0,1,0,1,0
12614,34,198183,13,0,0,50,0,0,1,0,1,0
12615,35,538583,7,0,0,40,0,0,0,1,1,0
12617,34,108837,13,0,0,48,0,1,1,1,1,1
12618,55,27227,10,0,1977,35,0,1,1,1,1,1
12619,43,117022,11,0,1726,40,1,0,0,1,1,0
12620,66,133884,9,0,0,40,0,0,1,1,1,0
12621,42,602513,13,0,0,45,0,1,1,1,1,1
12622,55,114495,13,0,2415,50,0,1,1,1,1,1
12623,43,171087,13,5178,0,40,0,1,1,1,1,1
12624,33,53373,6,0,0,40,0,0,1,1,1,0
12626,50,200325,10,0,0,40,0,0,1,0,1,0
12627,38,322092,9,0,0,40,0,0,1,1,1,0
12628,46,209739,9,0,0,46,0,1,1,1,1,0
12629,38,589809,13,0,0,45,0,1,1,1,1,1
12630,45,105838,11,0,0,35,0,1,1,1,1,0
12631,30,119522,6,0,0,45,0,1,1,1,1,0
12632,56,258579,14,0,0,50,0,1,1,1,1,1
12633,29,123200,10,0,2415,40,0,1,0,1,0,1
12634,34,275771,9,0,0,50,0,0,1,0,1,0
12635,58,33386,10,0,0,25,1,0,1,0,1,0
12636,47,101016,13,7688,0,40,1,1,1,0,1,1
12637,62,217434,13,0,0,40,0,1,1,1,1,0
12638,24,187229,9,0,0,40,0,0,0,0,1,0
12639,49,207772,9,0,0,40,0,0,1,1,1,0
12640,40,179717,9,7298,0,50,1,1,1,1,1,1
12641,17,260978,7,0,0,14,0,0,1,1,0,0
12642,36,280570,10,0,0,45,0,1,1,1,1,0
12643,73,179001,9,0,0,7,0,0,1,0,1,0
12644,26,79089,13,0,0,20,1,0,1,0,1,0
12645,63,85420,10,0,0,10,0,1,1,1,1,0
12646,21,244074,9,0,0,22,1,0,1,0,1,0
12648,20,361138,9,0,0,45,0,0,1,1,1,0
12649,40,309311,9,0,0,40,0,1,1,1,1,0
12650,36,46756,10,0,0,50,0,0,1,1,1,0
12651,55,272339,9,0,0,40,1,0,1,0,1,0
12652,39,82521,13,0,0,45,0,1,1,1,1,1
12653,40,103759,9,0,0,40,0,0,1,1,1,0
12654,18,150675,6,0,0,40,0,0,1,1,1,0
12655,42,180096,9,0,0,60,0,1,1,1,1,0
12656,49,157991,10,0,0,40,0,0,0,0,1,0
12657,26,164170,10,0,0,35,0,0,0,0,0,0
12658,18,186946,10,0,0,23,0,0,1,0,1,0
12659,57,201159,12,0,0,40,0,0,1,0,1,0
12660,35,61343,9,0,0,40,0,0,1,1,1,0
12661,21,130534,6,0,0,50,0,0,1,1,1,0
12662,43,222635,7,0,0,80,0,0,1,1,1,0
12663,32,169768,13,0,0,40,0,0,0,1,1,0
12664,23,72922,10,0,0,30,0,0,1,0,1,0
12665,59,66440,9,0,0,40,0,0,1,0,1,0
12666,50,338836,13,0,1887,36,0,1,1,1,1,1
12667,47,122206,9,0,0,20,1,1,1,1,1,1
12668,36,145704,9,0,0,40,0,0,1,0,1,0
12669,35,88215,13,0,0,40,1,1,0,0,0,1
12670,24,114873,9,0,0,40,0,0,0,1,1,0
12671,22,240063,9,0,0,40,0,0,1,1,1,0
12672,67,167015,13,0,0,30,0,0,1,1,1,0
12673,44,354230,10,0,0,40,1,1,1,1,1,0
12674,34,124827,6,0,0,80,0,1,1,1,1,0
12675,24,225739,10,0,0,40,0,0,1,1,1,0
12677,46,349986,13,0,0,40,1,0,1,1,1,0
12678,41,112763,9,2597,0,40,0,0,1,0,1,0
12679,66,242589,9,0,0,34,0,1,1,1,1,0
12680,21,366929,9,0,0,38,0,1,1,0,1,0
12681,25,154210,7,0,0,35,0,1,0,1,0,0
12682,31,274222,2,0,0,40,0,0,0,1,0,0
12683,51,166459,14,0,0,40,1,1,1,1,1,1
12684,33,36222,16,0,0,45,0,1,1,1,1,1
12685,24,240063,13,0,0,20,0,0,1,1,1,0
12686,31,158847,12,0,0,40,1,0,0,0,1,0
12687,31,203488,13,0,1977,45,0,1,1,1,1,1
12688,54,96062,9,0,0,40,0,1,1,1,0,0
12689,49,126077,9,0,0,35,0,1,1,1,1,0
12690,59,162580,9,0,0,35,0,0,1,0,1,0
12691,76,413699,4,0,0,28,0,1,1,1,1,0
12692,32,303692,16,0,0,40,0,0,1,1,1,1
12693,47,184682,9,0,0,35,0,0,1,0,1,0
12694,70,217801,13,0,0,15,0,1,1,1,1,0
12695,41,306496,11,0,0,40,0,1,1,1,1,1
12696,46,110171,9,0,0,40,0,1,1,1,0,0
12697,36,89625,9,0,0,40,1,0,0,0,1,0
12699,44,270147,13,0,0,45,0,1,1,0,1,1
12700,32,195891,9,0,0,40,0,0,1,1,0,0
12701,47,131160,13,99999,0,40,0,0,1,0,1,1
12702,56,93211,9,0,0,40,0,0,1,0,0,0
12703,38,181661,12,0,0,56,0,1,1,1,1,1
12704,74,146365,9,0,0,28,0,0,1,0,1,0
12705,19,219671,10,0,0,20,0,0,1,0,1,0
12706,74,203523,9,2653,0,12,0,1,1,1,1,0
12708,32,137421,9,0,0,40,0,1,0,1,0,0
12709,31,302679,8,0,0,55,0,1,1,1,1,0
12710,24,421474,13,0,0,40,0,1,1,1,1,0
12711,46,98524,13,0,0,40,0,0,1,1,0,1
12712,27,282313,9,0,0,40,0,1,0,1,1,0
12713,56,157786,13,0,1902,55,0,1,1,1,1,1
12714,40,83508,13,0,0,20,0,1,1,0,1,0
12715,67,167687,9,3456,0,35,1,1,1,1,1,0
12716,45,187272,9,0,0,45,0,1,0,1,0,0
12717,36,187089,13,0,0,40,1,0,1,0,1,0
12718,47,167625,14,0,0,40,0,0,1,0,1,1
12719,61,190955,13,7688,0,40,0,1,1,1,1,1
12720,50,185846,9,3103,0,40,0,1,1,1,1,1
12721,43,55764,10,0,0,40,0,0,0,1,1,0
12722,69,164110,13,10605,0,50,0,1,1,1,1,1
12723,32,117444,13,0,0,50,0,0,1,1,1,0
12725,45,22610,10,0,0,40,0,0,1,0,1,0
12726,32,303942,3,0,0,48,0,1,1,1,1,0
12727,51,378126,9,0,1980,40,1,0,1,0,1,0
12728,38,231491,9,0,0,50,0,1,1,1,1,1
12729,36,69481,15,0,0,55,0,1,1,1,1,1
12730,42,199018,14,0,0,40,0,1,1,1,1,1
12731,24,255252,9,0,0,40,0,0,1,1,1,0
12732,50,193871,14,0,0,38,0,1,1,0,1,0
12733,36,23892,12,0,0,40,0,0,1,0,1,1
12734,31,201156,10,0,0,55,0,0,1,0,1,1
12735,33,171468,10,0,0,40,0,1,1,0,1,0
12736,37,255454,4,7298,0,35,0,1,0,1,0,1
12737,26,207258,10,0,0,40,0,0,1,0,1,0
12738,43,134440,9,0,0,99,0,1,1,1,1,0
12739,46,107737,10,0,0,40,0,1,1,1,1,0
12740,22,193190,9,0,0,40,0,0,0,0,1,0
12741,45,114774,14,0,2258,55,0,0,1,0,1,0
12742,17,507492,7,0,0,15,0,0,1,0,0,0
12743,23,209955,10,0,0,25,0,0,1,1,0,0
12744,36,298635,13,0,0,40,0,1,0,1,0,1
12745,47,175600,10,0,0,40,0,1,1,1,1,0
12746,29,294592,14,0,0,45,0,0,1,1,1,0
12747,39,40955,15,0,0,45,0,0,1,1,1,1
12748,33,268996,11,0,0,25,0,0,1,1,1,0
12749,30,175323,11,0,0,52,0,1,1,0,1,0
12750,22,125010,13,0,0,20,0,0,1,0,1,0
12752,28,203171,10,0,0,40,0,0,1,1,1,0
12753,40,53774,9,4064,0,12,0,1,1,0,1,0
12754,29,247867,13,0,0,40,0,1,1,1,1,1
12755,28,126135,10,0,0,40,0,0,1,0,1,0
12756,23,82067,10,0,0,30,0,0,1,1,1,0
12757,45,224559,6,0,0,40,0,1,0,1,1,0
12758,48,127675,14,0,0,44,1,0,1,0,1,0
12759,47,101825,9,0,0,40,0,1,1,0,1,1
12760,48,259412,15,0,0,20,0,1,1,1,1,0
12761,25,166977,13,0,1887,40,0,1,1,0,1,1
12762,63,546118,10,0,0,35,0,1,1,1,1,1
12763,42,110318,9,0,0,40,0,0,1,0,1,0
12764,33,175856,13,0,0,50,0,1,1,1,1,1
12765,30,156763,9,0,0,40,0,0,1,1,1,0
12766,45,213897,14,0,1902,40,0,1,0,1,0,1
12767,24,44493,11,0,0,40,0,1,1,0,1,0
12768,34,201156,7,0,0,30,0,0,1,0,1,0
12769,27,375703,13,0,0,40,0,0,0,0,1,0
12770,31,293594,9,0,3770,37,0,0,1,0,0,0
12771,44,183850,13,0,0,56,1,1,1,1,1,0
12772,27,84433,10,0,0,50,0,0,1,0,1,0
12774,28,214026,9,0,0,35,0,0,1,0,1,0
12775,40,104235,13,0,2051,30,1,1,1,1,1,0
12776,42,212894,13,0,0,70,0,1,1,1,1,1
12777,24,446647,13,0,0,15,0,0,1,1,1,0
12778,56,530099,9,0,0,40,0,0,1,1,1,0
12780,43,120277,10,0,0,55,0,0,1,1,1,0
12781,56,146554,9,0,0,40,0,0,0,0,1,0
12782,20,44793,10,0,0,60,0,0,1,1,1,0
12783,52,182907,9,0,0,55,0,1,1,1,1,0
12784,50,341797,12,0,0,40,0,1,1,1,0,1
12785,29,226441,10,0,0,40,0,0,1,0,1,0
12786,23,48988,10,0,0,50,0,0,1,1,1,0
12787,32,252646,11,0,0,40,0,1,1,1,1,1
12789,23,189194,10,0,0,40,0,0,1,1,1,0
12790,28,68021,13,0,0,40,0,0,1,0,1,0
12791,32,117369,9,0,0,48,0,0,1,1,1,0
12792,19,340094,10,0,0,20,0,0,1,0,1,0
12793,34,161113,10,0,0,40,1,1,1,1,1,0
12794,23,279243,9,0,0,38,1,1,1,1,1,0
12795,49,110669,6,0,0,32,0,0,1,0,1,0
12797,39,453686,13,0,0,40,0,0,1,1,1,1
12798,32,281219,11,0,1380,40,0,0,1,0,1,0
12799,30,235738,9,0,0,40,0,0,1,0,1,0
12800,25,272167,13,0,0,30,0,0,1,1,1,0
12802,62,176965,4,0,0,40,0,1,1,1,1,0
12803,61,101701,13,0,0,20,0,1,0,1,1,0
12804,33,22405,9,0,0,72,0,0,0,0,1,0
12805,50,98815,11,0,0,46,0,1,1,1,1,1
12806,43,195897,9,0,0,40,0,1,1,1,1,1
12807,27,96718,9,0,0,39,0,1,1,1,1,0
12808,67,126361,7,0,0,9,0,1,0,1,1,1
12809,27,56365,14,0,0,20,1,1,0,1,0,0
12810,33,344073,13,0,1408,50,1,0,1,1,1,0
12811,35,306388,9,0,0,30,0,0,1,0,1,0
12812,20,143604,10,0,0,2,0,0,1,0,1,0
12813,26,174592,13,0,0,15,0,0,1,0,1,0
12814,45,48553,10,0,0,60,0,1,1,1,1,0
12815,23,358355,3,0,0,40,0,1,1,0,0,0
12816,48,443377,14,0,0,50,0,0,1,1,1,0
12817,28,229656,14,0,1485,40,1,1,1,0,1,1
12818,40,115516,14,0,0,40,0,1,0,1,0,0
12819,62,189665,14,15024,0,40,0,1,1,1,1,1
12820,52,105010,10,0,0,30,0,0,1,1,1,0
12821,50,320510,10,0,0,60,0,1,1,1,1,1
12822,43,175943,9,0,0,20,0,1,1,0,1,0
12823,44,89172,14,0,0,40,0,0,1,1,1,0
12824,25,281627,13,0,1564,30,0,0,1,0,1,1
12825,23,1117718,10,0,0,30,1,0,0,1,1,0
12826,39,108293,9,0,0,40,0,0,1,0,1,0
12827,26,152035,9,0,0,40,0,0,1,0,1,0
12828,40,38389,11,0,0,40,0,1,1,1,1,0
12829,23,213902,10,0,0,20,0,0,1,0,1,0
12830,22,192812,13,0,0,35,1,0,1,0,1,0
12831,35,301911,13,0,0,50,0,1,0,1,0,1
12832,52,89041,14,99999,0,40,0,1,1,1,1,1
12833,37,96483,12,5178,0,38,0,1,0,0,1,1
12834,25,209970,10,0,0,45,0,0,1,0,1,0
12835,27,110622,13,0,0,40,0,0,0,0,0,0
12836,51,250807,10,0,0,40,1,0,1,1,1,0
12837,18,391257,10,0,0,16,1,0,1,0,1,0
12838,26,135521,9,0,0,50,0,0,1,1,1,0
12840,42,179533,9,0,0,40,0,1,1,1,1,1
12841,64,250117,13,0,1902,50,0,1,1,1,1,1
12842,34,101562,9,0,0,40,1,0,1,0,1,0
12843,70,223275,13,0,0,40,0,1,1,1,1,0
12844,27,126060,11,0,0,35,0,0,1,0,1,0
12845,52,168035,10,0,0,45,1,1,1,1,1,0
12846,25,175382,9,0,0,45,0,0,1,1,1,0
12847,33,170540,9,0,0,40,0,0,1,0,1,0
12848,18,243240,7,0,0,15,0,0,1,1,1,0
12849,51,381769,9,0,0,50,0,1,1,1,1,0
12850,35,104545,9,0,0,20,0,0,1,0,1,0
12851,61,74040,13,0,0,30,0,0,0,0,0,0
12852,41,275366,10,0,0,40,1,1,1,1,1,0
12853,40,194360,11,0,0,72,0,1,1,1,1,1
12854,24,334693,9,0,0,40,1,1,1,0,1,0
12855,29,146764,10,0,0,35,0,0,1,0,1,0
12857,18,336508,7,0,0,15,0,0,1,0,1,0
12858,60,427248,9,0,0,40,0,0,1,0,1,0
12860,28,258364,10,0,0,40,0,0,1,0,1,0
12861,26,214215,7,0,0,50,1,1,1,1,1,0
12862,41,49448,9,99999,0,40,0,1,1,1,1,1
12863,52,261198,9,0,0,40,0,0,1,1,1,0
12864,45,270535,13,15024,0,40,0,1,1,1,1,1
12865,26,218993,13,0,0,30,0,0,1,1,1,0
12866,48,155489,10,0,0,40,0,0,1,1,1,1
12868,47,98828,9,0,0,35,0,0,0,0,0,0
12869,22,233495,5,0,0,40,0,0,1,0,1,0
12870,35,182203,10,0,0,40,0,0,0,0,0,0
12871,38,33394,9,0,0,75,0,1,1,1,1,1
12873,34,80411,10,0,0,40,1,1,1,1,1,0
12874,39,161295,12,0,0,40,0,0,1,0,1,1
12876,38,311523,10,0,0,40,0,1,0,1,0,0
12877,25,315130,13,0,0,10,0,0,1,0,1,0
12878,23,67311,13,0,0,40,0,0,1,0,0,0
12879,48,44907,13,0,0,45,0,0,1,0,1,0
12880,62,104849,14,0,0,40,0,1,0,1,0,1
12881,27,225768,9,0,0,20,0,0,1,1,1,0
12882,24,186666,10,0,0,50,0,1,1,1,1,0
12884,59,171242,13,0,0,45,0,0,1,1,1,0
12885,55,197420,9,0,0,40,0,0,1,0,0,0
12886,48,224087,6,0,0,40,0,1,0,1,1,0
12887,61,140141,10,0,0,40,0,1,1,1,1,0
12888,43,175943,10,0,0,14,0,0,1,0,1,0
12889,46,318259,9,0,0,40,1,0,1,0,1,0
12890,34,190027,9,0,0,35,0,0,0,0,1,0
12891,32,233838,9,0,0,50,0,1,0,1,1,0
12893,26,49092,9,0,0,30,0,1,1,1,1,0
12894,39,171524,6,0,0,40,0,0,1,1,0,0
12895,50,237868,9,0,1887,55,0,1,1,1,1,1
12896,51,34067,9,0,0,40,0,1,1,1,1,0
12897,43,25005,10,0,0,40,0,1,1,1,1,0
12898,30,177437,13,0,0,40,0,0,1,1,1,0
12899,44,185267,13,0,1902,40,1,1,1,1,1,1
12900,40,104397,9,0,0,30,0,1,1,0,1,0
12901,41,33331,14,0,1902,40,0,1,1,1,1,1
12902,48,29128,9,0,0,20,0,0,1,0,1,0
12903,57,328228,9,0,0,40,1,1,1,1,1,1
12904,21,227411,11,0,0,40,0,0,1,0,1,0
12905,27,169117,10,0,0,30,0,0,0,0,1,0
12906,27,238267,10,0,0,10,0,0,1,0,1,0
12907,31,118551,9,0,0,40,0,0,1,0,1,0
12908,23,47541,9,0,0,50,0,1,1,1,1,0
12909,45,92374,10,13550,0,60,0,0,0,1,0,1
12911,32,131568,10,0,0,40,0,1,1,1,1,0
12912,42,183319,9,0,0,43,0,0,1,1,1,1
12913,41,309932,9,0,0,50,0,1,1,1,1,0
12914,60,197311,9,0,0,99,0,0,1,0,1,0
12915,28,292120,10,0,0,42,0,0,1,0,1,0
12916,49,117310,12,0,0,38,0,1,1,0,1,0
12917,23,308647,11,0,1887,40,0,1,1,1,1,1
12918,30,135785,13,0,0,40,0,0,1,0,1,0
12919,28,179008,11,0,0,50,0,1,1,1,1,0
12920,27,205188,9,0,0,60,1,1,1,1,1,0
12921,26,193945,14,0,0,60,0,0,1,1,1,0
12922,40,258589,14,0,0,80,1,0,1,1,1,0
12923,30,107142,13,0,0,37,1,1,1,1,1,1
12924,42,23157,13,0,0,50,0,1,1,1,1,1
12925,72,47203,9,4931,0,70,0,1,1,1,1,0
12926,30,279923,10,0,0,40,0,0,0,1,1,0
12927,51,192386,11,6849,0,40,0,0,1,1,1,0
12928,24,188569,14,4787,0,60,0,0,1,0,1,1
12929,43,68748,9,0,0,40,0,0,1,1,1,0
12930,53,239155,10,0,0,50,0,1,1,1,1,1
12931,45,165346,10,0,0,64,0,0,1,0,1,0
12932,21,392082,10,0,0,40,0,0,0,1,1,0
12933,36,379522,13,0,0,40,0,0,1,1,0,0
12934,34,109917,9,0,0,40,0,0,1,0,1,0
12935,25,109097,7,0,0,40,0,0,1,0,1,0
12936,57,202765,9,0,0,40,1,1,1,1,1,0
12937,46,125892,14,15024,0,40,1,1,1,1,1,1
12938,30,119411,9,0,0,40,0,0,1,1,1,0
12939,31,88231,13,0,0,40,0,0,1,1,1,0
12940,42,188561,13,0,0,40,0,1,1,1,1,0
12941,48,191681,9,0,0,40,0,1,1,1,1,1
12942,42,36999,10,3325,0,40,0,0,1,1,1,0
12943,57,161662,9,4650,0,40,0,1,1,1,1,0
12944,45,111994,14,0,0,40,1,1,1,1,1,1
12945,27,247711,13,0,2258,55,0,0,1,0,1,0
12946,41,271282,7,0,0,20,0,0,1,0,1,0
12947,44,314739,10,0,0,40,0,1,1,1,1,1
12948,39,195148,10,0,0,40,1,1,1,1,1,0
12949,18,358121,10,0,0,25,0,0,1,0,1,0
12950,31,101266,12,0,0,40,0,1,1,1,1,0
12951,24,278391,9,0,0,50,0,0,1,1,1,0
12952,19,206751,10,0,0,30,0,0,1,1,1,0
12953,54,161147,9,2174,0,40,0,0,1,0,1,0
12954,47,301431,10,0,0,40,0,0,1,0,1,0
12955,17,347000,8,0,0,12,0,0,1,1,1,0
12956,39,25806,14,0,0,48,1,1,0,1,0,0
12957,24,181557,9,0,0,40,0,0,0,1,1,0
12958,20,20057,10,0,0,40,0,0,0,0,1,0
12959,25,190107,9,0,0,40,0,1,1,1,1,1
12960,39,30269,13,0,0,44,1,0,1,0,1,1
12961,20,117767,10,0,0,40,0,0,1,1,1,0
12962,44,406734,14,0,0,40,0,1,0,1,1,0
12963,23,236696,12,0,0,20,0,0,1,1,0,0
12964,24,354691,8,0,0,40,0,0,1,1,1,0
12965,53,199720,9,0,0,40,0,1,1,1,1,1
12966,24,31606,13,0,0,20,0,1,1,0,1,1
12967,45,133973,10,0,0,40,1,0,1,0,1,0
12968,55,323639,10,0,0,74,0,1,1,1,1,1
12969,21,225724,10,0,0,20,0,0,1,0,1,0
12970,64,144391,14,0,0,40,0,1,1,1,1,0
12971,36,34173,13,0,0,20,0,1,1,0,1,0
12972,55,219074,10,0,0,55,1,0,0,0,1,1
12973,21,379525,10,4416,0,24,0,0,1,0,1,0
12974,17,287160,7,0,0,7,1,0,1,0,1,0
12975,27,130386,10,0,0,40,0,0,1,0,1,0
12976,25,409815,11,0,0,40,0,0,0,0,1,0
12977,38,212143,10,0,0,35,0,1,1,0,1,1
12979,52,235567,9,0,0,40,0,0,1,0,1,0
12980,22,306868,9,0,0,30,0,0,1,1,1,0
12981,37,353550,14,15024,0,60,0,1,1,1,1,1
12982,37,107302,10,15024,0,45,0,1,1,1,1,1
12983,65,169435,14,0,0,39,0,1,1,1,1,1
12984,28,105817,13,0,0,40,0,0,1,1,1,0
12985,32,68879,13,0,0,50,0,1,1,1,1,1
12986,53,206288,13,0,0,35,0,1,0,1,0,0
12987,32,187936,6,0,0,50,0,0,0,0,1,0
12988,45,226081,11,0,0,40,0,1,1,1,1,1
12990,34,79190,13,0,0,50,1,1,1,0,1,0
12991,39,34996,9,0,0,40,0,1,1,0,1,0
12992,43,318415,10,0,0,40,0,0,0,0,1,0
12994,35,148334,10,0,0,40,0,0,0,1,1,0
12995,41,160120,16,0,0,40,0,1,0,1,0,1
12996,62,285692,14,0,0,20,0,1,1,0,1,0
12997,45,461725,9,0,0,40,0,1,1,1,1,0
12998,35,104329,9,0,0,40,0,0,1,0,1,0
12999,34,37284,10,0,0,40,0,1,1,1,1,0
13000,40,154374,15,0,0,60,0,1,1,1,1,1
13001,17,209650,6,0,0,15,0,0,1,1,1,0
13002,18,227529,9,0,0,40,0,0,1,1,1,0
13003,27,249382,9,0,0,40,0,0,0,0,1,0
13004,20,305781,7,0,0,40,0,0,1,1,1,0
13005,55,147989,10,0,0,58,0,1,1,1,1,0
13006,57,207604,4,0,0,40,0,0,1,0,1,0
13007,38,367260,16,0,0,40,0,1,1,1,1,0
13008,20,147523,5,0,0,40,0,0,1,0,0,0
13009,52,193116,4,0,0,20,0,1,1,1,0,0
13010,18,50119,6,0,0,20,0,0,0,1,1,0
13011,52,262579,9,0,0,45,0,1,1,1,1,0
13012,42,244910,13,0,0,40,0,1,1,1,1,1
13013,48,120902,13,0,0,40,0,1,1,1,1,1
13014,55,217241,9,0,0,40,0,0,1,0,1,0
13015,18,65098,9,0,0,30,0,0,1,1,1,0
13016,17,364491,7,0,0,22,0,0,1,1,1,0
13017,47,209739,9,0,0,40,0,1,1,1,1,0
13018,29,72338,9,0,0,26,0,0,0,1,1,0
13019,48,215895,13,0,0,40,0,0,1,1,1,0
13020,31,32289,9,0,0,40,0,0,1,0,1,0
13021,54,209464,10,0,0,40,0,0,1,0,1,0
13022,69,98170,4,1086,0,20,0,0,1,0,1,0
13023,40,271665,10,0,0,50,0,1,1,1,1,0
13024,25,124111,9,0,0,50,0,0,1,0,1,0
13025,82,121944,4,0,0,40,0,1,1,1,1,0
13026,48,121424,13,0,0,50,0,0,1,1,1,0
13027,53,33795,9,0,0,40,1,1,1,1,1,0
13028,47,150429,10,0,0,50,0,1,0,1,1,1
13029,57,124771,9,0,1740,40,0,1,1,1,1,0
13030,21,204160,10,0,0,13,0,0,1,0,1,0
13031,52,243616,3,4101,0,40,0,0,0,0,1,0
13032,45,168556,10,0,0,40,0,0,1,1,1,0
13033,54,186224,14,0,0,40,0,0,1,1,1,1
13034,69,187332,15,20051,0,45,0,1,1,1,1,1
13035,30,113433,10,0,0,40,0,0,0,0,1,0
13036,37,268598,4,0,0,40,0,1,0,1,1,0
13037,60,137733,6,0,1977,44,0,1,1,1,1,1
13038,55,210318,9,0,0,40,0,1,1,1,1,0
13039,46,106662,13,99999,0,55,0,0,1,1,1,1
13040,21,162667,9,0,0,40,0,1,1,1,0,0
13041,25,187577,12,0,0,40,0,0,1,1,1,0
13042,67,89495,9,1797,0,4,0,1,1,1,1,0
13043,41,247082,14,0,0,40,1,1,1,1,1,1
13044,53,157059,9,0,0,50,0,1,1,1,1,0
13045,26,282643,9,0,0,40,0,0,1,0,1,0
13046,68,69249,9,0,0,10,0,1,1,1,1,1
13047,36,131766,12,3325,0,40,0,0,1,0,1,0
13048,20,163665,12,0,0,15,0,0,1,0,1,0
13049,20,165097,10,0,2001,40,0,0,1,1,1,0
13050,35,194668,15,99999,0,45,0,0,1,1,1,1
13051,27,116372,13,0,0,40,0,0,1,0,1,0
13052,29,113635,9,0,0,40,0,0,1,1,1,0
13053,28,162994,13,0,0,40,0,1,1,1,1,0
13054,40,266803,14,15024,0,50,0,1,1,0,0,1
13055,20,230482,5,0,0,40,0,0,1,1,1,0
